image_id,street,citi,n_citi,bed,bath,sqft,price,house_cat
388,3716 LOADSTONE Drive,Sherman Oaks,346,2,2,1628,995000,luxury
389,3515 FERNCROFT Road,Los Angeles,207,3,2,1223,999999,luxury
390,3760 ROSEWOOD Avenue,Los Angeles,207,2,1,1274,1325000,luxury
391,2160 Clifford Street,Los Angeles,207,2,2,1774,1125000,luxury
392,620 FLINT Avenue,Long Beach,204,3,3,2596,1250000,luxury
393,3145 Chadney Drive,Glendale,126,3,2,1861,1184888,luxury
394,261 N Canyon Boulevard,Monrovia,221,4,5,3677,1329900,luxury
395,17459 Hatteras Street,Encino,114,5,4,2200,999000,luxury
396,5150 Windermere Avenue,Los Angeles,207,4,2,2031,1380000,luxury
397,21047 Dumetz Road,Woodland Hills,410,4,4,3154,1119000,luxury
398,3274 Garden Avenue,Los Angeles,207,4,3,2500,1255000,luxury
399,10126 Vanalden Avenue,Northridge,247,4,3,3176,999900,luxury
400,1847 E DEL MAR Boulevard,Pasadena,274,3,2,1052,995000,luxury
401,22727 Benner Avenue,Torrance,376,5,3,2388,1399000,luxury
402,2879 SOPER Drive,Los Angeles,207,3,2,1827,1350000,luxury
403,29004 Acanthus Court,Agoura Hills,3,5,3,3146,1249000,luxury
404,279 W Kenneth Road,Glendale,126,4,2,2398,1349000,luxury
405,8338 Standard Place,Sunland,364,4,5,3343,995000,luxury
406,959 W Hillcrest Boulevard,Monrovia,221,4,2,2680,1138000,luxury
407,3020 Sagamore Way,Los Angeles,207,3,3,1954,1075000,luxury
408,5100 Alhama Drive,Woodland Hills,410,5,4,3009,1254888,luxury
409,1530 N Hibiscus Avenue,Azusa,23,5,4,4584,1349000,luxury
410,1804 Calle Belleza,Rowland Heights,315,4,3,3126,1148000,luxury
411,2050 Bel Aire Drive,Glendale,126,3,3,2106,1349900,luxury
412,10937 Pickford Way,Culver City,94,2,1,1053,1050000,luxury
413,13338 Sylvan Street,Valley Glen,385,4,3,2324,1174950,luxury
414,2432 E Orange Grove Boulevard,Pasadena,274,4,2,2097,1259000,luxury
415,22526 Friar Street,Woodland Hills,410,5,3,2862,1349000,luxury
416,30050 Sagecrest Way,Castaic,70,5,4,3154,1160000,luxury
417,947 Kingsley Drive,Arcadia,16,3,2,2074,1299990,luxury
418,440 Prospect Avenue,Monrovia,221,3,2,2728,1250000,luxury
419,9659 E Camino Real Avenue,Arcadia,16,5,6,3543,1350000,luxury
420,817 Terraine Avenue,Long Beach,204,3,2,1817,1189000,luxury
421,5207 Nestle Avenue,Tarzana,366,4,3,2455,1295000,luxury
422,824 N Parish Place,Burbank,52,4,3,2012,1099000,luxury
423,4500 Stark Avenue,Woodland Hills,410,3,2,2061,1250000,luxury
424,20656 Shepherd Hills Drive,Diamond Bar,102,5,6,3467,1480000,luxury
425,1734 Vallecito Drive,Hacienda Heights,136,5,6,5629,1480000,luxury
426,1149 S LUCERNE,Los Angeles,207,3,2,1700,1395000,luxury
427,4825 Newcastle Avenue,Encino,114,3,2,2202,1195000,luxury
428,3904 S Sycamore Avenue,Los Angeles,207,5,5,3506,1395000,luxury
429,1724 S BEDFORD Street,Los Angeles,207,3,2,1467,1495000,luxury
430,18771 Juniper Springs Drive,Canyon Country,63,4,3,3144,1050000,luxury
431,359 Orizaba Avenue,Long Beach,204,5,4,2126,1299000,luxury
432,6749 GILL Way,Los Angeles,207,3,4,1859,1199000,luxury
433,8410 Grenoble Street,Sunland,364,4,2,1990,1135000,luxury
434,1045 El Vago Street,La Canada Flintridge,165,3,2,1818,1399000,luxury
435,912 Adelante Avenue,Los Angeles,207,3,2,1530,995000,luxury
436,1131 Volante Drive,Arcadia,16,3,2,1973,1258888,luxury
437,6222 Mammoth Avenue,Van Nuys,387,4,4,2619,1099000,luxury
438,3032 Future Place,Los Angeles,207,5,3,2142,1100000,luxury
439,1028 N Valley Street,Burbank,52,4,4,2097,1445000,luxury
440,23361 Aetna Street,Woodland Hills,410,4,3,2481,999999,luxury
441,12811 Rubens Avenue,Los Angeles,207,3,1,1200,1090000,luxury
442,2935 WEST VIEW Street,Los Angeles,207,5,3,2374,1350000,luxury
443,1731 VERDUGO,La Canada Flintridge,165,3,2,1432,1395000,luxury
444,215 Granada Avenue,Long Beach,204,2,2,1145,1100000,luxury
445,700 S Trona Avenue,West Covina,397,5,2,2843,1050000,luxury
446,669 W Glenoaks Boulevard,Glendale,126,3,2,1391,1050000,luxury
447,15980 Valley Wood Road,Sherman Oaks,346,3,2,2706,1479900,luxury
448,806 NAVY Street,Santa Monica,337,2,1,860,1395000,luxury
449,451 Camillo Road,Sierra Madre,347,3,2,1641,1125000,luxury
450,3768 Linden Avenue,Long Beach,204,4,3,4051,1295000,luxury
451,4954 Chimineas Avenue,Tarzana,366,5,4,3262,1349000,luxury
452,5023 Doman Avenue,Tarzana,366,3,2,1890,998000,luxury
453,812 N Electric Avenue,Alhambra,6,5,3,2629,1088000,luxury
454,21205 Sundance Street,Walnut,395,3,3,2479,998000,luxury
455,1029 Arlington Avenue,Los Angeles,207,5,1,2252,1199000,luxury
456,2720 Somerset Place,Rowland Heights,315,5,4,3300,1350000,luxury
457,202 N SERRANO Avenue,Los Angeles,207,3,2,1554,1050000,luxury
458,10009 WESTWANDA Drive,Beverly Hills,35,2,2,1200,1150000,luxury
459,5436 GEYSER Avenue,Tarzana,366,3,2,1764,1189000,luxury
460,1126 MAGNOLIA Avenue,Los Angeles,207,4,2,2092,1100000,luxury
461,1731 WESTMORELAND,Los Angeles,207,6,3,3439,1250000,luxury
462,6440 S Holt Avenue,Los Angeles,207,4,3,3101,1400000,luxury
463,4830 Sawtelle Blvd,Culver City,94,2,2,1319,1029999,luxury
464,5336 Ethel Avenue,Sherman Oaks,346,3,2,1875,1399000,luxury
465,44 W Bonita Avenue,Sierra Madre,347,2,2,1262,1100000,luxury
466,4221 DON JOSE Drive,Los Angeles,207,3,3,2186,1410000,luxury
467,3343 ROWENA Avenue,Los Angeles,207,2,2,1538,1175000,luxury
468,4841 Minden Place,Los Angeles,207,4,3,2433,1449000,luxury
469,5674 Towers Street,Torrance,376,4,2,1784,1120000,luxury
470,1335 N New Hampshire Avenue,Los Angeles,207,2,2,2024,1499000,luxury
471,4219 E 6TH Street,Long Beach,204,4,3,2013,995000,luxury
472,706 MARR Street,Venice,389,1,1,499,1194000,luxury
473,5234 LENNOX Avenue,Sherman Oaks,346,3,2,1942,1298000,luxury
474,3469 MANDEVILLE CANYON Road,Los Angeles,207,4,3,2340,1399000,luxury
475,1109 CORONADO Terrace,Los Angeles,207,4,3,2162,1479000,luxury
476,3062 GLENHURST Avenue,Los Angeles,207,2,2,1163,999000,luxury
477,1028 S WILTON Place,Los Angeles,207,4,2,2578,1349000,luxury
478,4606 SAN FELICIANO Drive,Woodland Hills,410,4,3,2830,1299000,luxury
479,565 Laguna Road,Pasadena,274,4,4,2730,1788800,luxury
480,5202 S Chariton Avenue,Inglewood,155,4,3,3415,1899999,luxury
481,5923 W 76th Street,Westchester,400,3,2,2200,1750000,luxury
482,12147 Tiara Street,Valley Village,386,6,4,3936,1800000,luxury
483,435 N ARDEN,Los Angeles,207,4,3,2425,1699000,luxury
484,825 S MUIRFIELD Road,Los Angeles,207,3,2,1928,1925000,luxury
485,10327 LAURISTON Avenue,Los Angeles,207,2,2,1267,1699000,luxury
486,432 E Sacramento Street,Altadena,10,4,4,3198,1600000,luxury
487,253 Seville Court,Glendora,127,4,4,4472,1612990,luxury
488,700 Alabama Street,San Gabriel,323,4,4,2825,1800000,luxury
489,611 N CURSON Avenue,Los Angeles,207,2,1,957,1499000,luxury
490,2355 OCEAN Avenue,Venice,389,2,2,1600,1700000,luxury
491,2401 W 102ND Street,Inglewood,155,4,2,2900,1600000,luxury
492,351 Daroca Avenue,Long Beach,204,3,2,1550,1590000,luxury
493,160 Club Road,Pasadena,274,4,3,3122,1499900,luxury
494,3908 Carpenter Avenue,Studio City,360,3,2,1762,1585000,luxury
495,2449 Via Cielo,Hacienda Heights,136,7,5,5326,1588000,luxury
496,2528 Semana,La Verne,176,5,6,5640,1748800,luxury
497,1347 5th Avenue,Los Angeles,207,4,1,2317,1518800,luxury
498,23283 Erwin Street,Woodland Hills,410,4,2,3500,1699000,luxury
499,3831 ALOHA Street,Los Angeles,207,3,2,1776,1650000,luxury
500,126 N MARTEL Avenue,Los Angeles,207,3,2,2200,1795000,luxury
501,14701 HARTSOOK Street,Sherman Oaks,346,5,4,4380,1898000,luxury
502,3603 SEAHORN Drive,Malibu,212,3,2,1872,1995000,luxury
503,2020 CASTILIAN Drive,Los Angeles,207,3,3,2555,1899000,luxury
504,271 LA FOLLETTE Drive,Los Angeles,207,4,3,1820,1599000,luxury
505,631 Caleb Street,Glendale,126,5,3,5001,1595000,luxury
506,14 Mustang Road,Rancho Palos Verdes,301,3,3,3050,1790000,luxury
507,12802 Albers Street,Valley Village,386,4,3,2142,1549000,luxury
508,14720 Horticultural Drive,Hacienda Heights,136,4,6,4351,1680000,luxury
509,1932 S CRESCENT HEIGHTS,Los Angeles,207,3,2,2092,1649999,luxury
510,2335 Kenilworth Avenue,Los Angeles,207,3,2,1996,1999999,luxury
511,28315 San Nicolas Drive,Rancho Palos Verdes,301,4,2,2109,1898000,luxury
512,5028 Sunnyslope Avenue,Sherman Oaks,346,4,4,3181,1899900,luxury
513,445 N SWEETZER Avenue,Los Angeles,207,4,3,2089,1650000,luxury
514,12454 RUBENS Avenue,Los Angeles,207,4,4,2100,1550000,luxury
515,1348 Wierfield Drive,Pasadena,274,5,5,4614,1698000,luxury
516,308 N Francisca Avenue,Redondo Beach,305,4,3,1718,1599000,luxury
517,239 N Alta Vista Avenue,Monrovia,221,4,4,3495,1739000,luxury
518,1645 GOLDEN GATE Avenue,Los Angeles,207,4,2,2562,1995000,luxury
519,4 Chaparral Lane,Rancho Palos Verdes,301,4,4,3583,1888000,luxury
520,1724 S BEDFORD Street,Los Angeles,207,3,2,1467,1495000,luxury
521,5314 Middlecrest Road,Rancho Palos Verdes,301,4,3,2788,1890000,luxury
522,2700 COOLIDGE Avenue,Los Angeles,207,4,3,2580,1695000,luxury
523,8300 Saran Drive,Playa del Rey,289,3,3,2852,1695000,luxury
524,2511 Hermosita Drive,Glendale,126,4,4,3038,1995000,luxury
525,1225 Oaklawn Road,Arcadia,16,2,2,2595,1980000,luxury
526,245 W Naomi Avenue,Arcadia,16,4,2,2029,1898000,luxury
527,3570 Heroic Drive,Rancho Palos Verdes,301,3,2,1922,1550000,luxury
528,2400 Via Carrillo,Palos Verdes Estates,269,5,2,3146,1849000,luxury
529,13426 Lanning Drive,Whittier,404,7,3,2101,1599900,luxury
530,4237 Hazeltine Avenue,Sherman Oaks,346,3,2,2077,1699000,luxury
531,5423 Buffalo Avenue,Sherman Oaks,346,3,3,2500,1699000,luxury
532,16031 Live Oak Springs Canyon Road,Canyon Country,63,3,2,1857,1900000,luxury
533,2758 BURKSHIRE Avenue,Los Angeles,207,4,2,1953,1795000,luxury
534,3400 CLUB Drive,Los Angeles,207,3,2,2029,1595000,luxury
535,4411 W Jacaranda Avenue,Burbank,52,4,3,2300,1599000,luxury
536,1114 Oak Knoll Road,Pomona,290,6,5,4605,1600000,luxury
537,2114 BUTLER Avenue,Los Angeles,207,3,3,2367,1649000,luxury
538,708 Nowita Place,Venice,389,3,2,1250,1550000,luxury
539,10459 Camarillo Street,Toluca Lake,374,3,2,2641,1549000,luxury
540,10046 La Canada Way,Shadow Hills,344,6,7,5265,1980000,luxury
541,2150 Melville Drive,San Marino,328,4,2,2334,1799000,luxury
542,12015 Mirabe Way,Porter Ranch,292,5,4,3363,1649995,luxury
543,62 62nd Place,Long Beach,204,3,4,2196,1599000,luxury
544,1701 Havemeyer Lane,Redondo Beach,305,2,1,878,1550000,luxury
545,2052 Rusty Spur Road,Diamond Bar,102,6,6,4990,1999000,luxury
546,1335 N New Hampshire Avenue,Los Angeles,207,2,2,2024,1499000,luxury
547,1763 S GARTH Avenue,Los Angeles,207,3,2,1723,1600000,luxury
548,130 WAVECREST Avenue,Venice,389,1,1,848,1645000,luxury
549,1617 S SHERBOURNE Drive,Los Angeles,207,3,2,2013,1752000,luxury
550,620 VERNON Avenue,Venice,389,3,2,1600,1625000,luxury
551,3923 BLEDSOE Avenue,Los Angeles,207,3,3,2318,1570000,luxury
552,9617 YOAKUM Drive,Beverly Hills,35,3,2,1530,1795000,luxury
553,3423 Barhite Street,Pasadena,274,3,2,2358,1599000,luxury
554,1311 Braeridge Drive,Beverly Hills,35,3,2,1360,1599000,luxury
555,820 9th Street,Hermosa Beach,142,3,2,1894,1499000,luxury
556,8060 Clinton Street,Los Angeles,207,3,3,1816,1995000,luxury
557,20445 Holcroft Drive,Walnut,395,5,4,4201,1550000,luxury
558,3 Skyline Drive,Burbank,52,4,3,3692,1550000,luxury
559,5506 VENICE,Los Angeles,207,2,2,2184,1600000,luxury
560,28327 FOOTHILL Drive,Agoura Hills,3,4,3,3697,1975000,luxury
561,12853 WALSH Avenue,Los Angeles,207,4,3,2536,1998000,luxury
562,9270 AIRDROME Street,Los Angeles,207,3,2,1897,1795000,luxury
563,10630 FLAXTON Street,Culver City,94,3,2,1918,1799000,luxury
564,154 N LE DOUX Road,Beverly Hills,35,3,2,1984,1799000,luxury
565,433 S WILTON Place,Los Angeles,207,3,3,2816,1585000,luxury
566,918 Appalachian,Claremont,81,5,4,4502,1598800,luxury
567,450 N Paulina Avenue,Redondo Beach,305,4,2,1792,1749000,luxury
568,3744 Military Avenue,Los Angeles,207,4,3,1759,1545000,luxury
569,122 W Le Roy Avenue,Arcadia,16,5,4,3787,1888888,luxury
570,20151 Via Medici,Porter Ranch,292,5,5,4721,1850000,luxury
571,4938 SHENANDOAH Avenue,Los Angeles,207,5,5,3342,1775000,luxury
572,11418 SEGRELL Way,Culver City,94,3,3,1835,1549000,luxury
573,1253 S STANLEY Avenue,Los Angeles,207,5,4,2300,1999000,luxury
574,1736 ENSLEY Avenue,Los Angeles,207,3,2,1661,1895000,luxury
575,1628 Wayne Avenue,South Pasadena,355,4,3,2171,1887000,luxury
576,14712 Addison Street,Sherman Oaks,346,4,5,2700,1865000,luxury
577,4046 STRAWBERRY Place,Encino,114,5,5,7800,1895000,luxury
578,657 LILLIAN Way,Los Angeles,207,2,2,1352,1649000,luxury
579,3818 BENEDICT CANYON Drive,Sherman Oaks,346,4,3,3279,1795000,luxury
580,3442 CAROLINE Avenue,Culver City,94,3,4,2722,1995000,luxury
581,8011 FAREHOLM Drive,Los Angeles,207,3,2,1416,1698000,luxury
582,3892 FRANKLIN Avenue,Los Angeles,207,3,3,2675,1990000,luxury
583,5659 HOLLY OAK Drive,Los Angeles,207,4,5,2871,1698000,luxury
584,4817 CARPENTER Avenue,Valley Village,386,3,3,3097,1799000,luxury
585,250 Monte Vista Lane,Sierra Madre,347,4,2,2642,1795000,luxury
586,11948 Beatrice,Culver City,94,4,4,3035,1999999,luxury
587,401 N Martel Avenue,Los Angeles,207,3,2,1621,1599000,luxury
588,15433 Tetley St,Rowland Heights,315,5,5,4503,1500000,luxury
589,23860 Canyon Vista,Diamond Bar,102,6,4,4368,1798000,luxury
590,4339 GENTRY Avenue,Studio City,360,4,3,3048,1649000,luxury
591,1370 Bentley Court,West Covina,397,5,5,4403,1800000,luxury
592,5320 IRONWOOD Street,Rancho Palos Verdes,301,4,3,1929,1525000,luxury
593,1390 AVENIDA DE CORTEZ,Pacific Palisades,263,3,2,2097,1700000,luxury
594,6241 MARYLAND Drive,Los Angeles,207,3,2,2350,1950000,luxury
595,4419 PARK ALISAL,Calabasas,54,5,3,3291,1579000,luxury
596,2923 GRAYSON Avenue,Venice,389,3,2,2055,1975000,luxury
597,3480 Troy Drive,Los Angeles,207,3,2,1850,1625000,luxury
598,2954 Zane Grey,Altadena,10,5,6,4359,1899000,luxury
599,19170 Hastings St,Rowland Heights,315,7,6,4824,1498000,luxury
600,2224 BEVERLY GLEN Place,Los Angeles,207,4,4,3096,1825000,luxury
601,7520 EARLDOM Avenue,Playa del Rey,289,4,2,2309,1549000,luxury
602,1621 Hi Point Street,Los Angeles,207,3,2,1690,1725000,luxury
603,8420 LOOKOUT MOUNTAIN Avenue,Los Angeles,207,5,5,3527,1999000,luxury
604,4729 MORELLA Avenue,Valley Village,386,5,5,4000,1895000,luxury
605,7460 MULHOLLAND Drive,Los Angeles,207,4,3,3098,1799000,luxury
606,4529 W 8TH Street,Los Angeles,207,3,3,2030,1575000,luxury
607,1825 S HAYWORTH Avenue,Los Angeles,207,3,2,1787,1550000,luxury
608,3029 Via Borica,Palos Verdes Estates,269,4,3,2906,1719000,luxury
609,26967 Alsace Drive,Calabasas,54,5,6,4994,1999900,luxury
610,729 N Kilkea Drive,West Hollywood,399,4,2,1944,1679000,luxury
611,551 INDIANA Avenue,Venice,389,4,2,1356,1995000,luxury
612,2810 Butler Avenue,Los Angeles,207,5,3,2450,1825000,luxury
613,1717 Idlewood Road,Glendale,126,3,3,2690,1897000,luxury
614,840 OLD LANDMARK Lane,La Canada Flintridge,165,3,4,2616,1645000,luxury
615,4956 HASKELL Avenue,Encino,114,5,5,4246,1950000,luxury
616,1470 LINDA VISTA Avenue,Pasadena,274,4,2,2535,1958000,luxury
617,9232 BEVERLYWOOD Street,Los Angeles,207,4,5,3837,1799000,luxury
618,2915 Somerset Place,San Marino,328,4,3,2678,1788000,luxury
619,409 Manford Way,Pasadena,274,4,2,2294,1499000,luxury
620,2460 Cumberland Road,San Marino,328,3,2,2097,1798000,luxury
621,345 W Lemon Avenue,Arcadia,16,3,2,1680,1880000,luxury
622,9226 Live Oak Avenue,Temple City,369,4,4,3824,1998000,luxury
623,136 N Valley St,Burbank,52,4,3,2366,1599000,luxury
624,905 S. Catalina Ave,Redondo Beach,305,5,3,2357,1950000,luxury
625,1713 Hill Drive,Los Angeles,207,4,3,2436,1695000,luxury
626,5132 Noble Avenue,Sherman Oaks,346,5,6,4000,1849000,luxury
627,636 W Lemon Avenue,Arcadia,16,2,1,1152,1530000,luxury
628,630 skyline Dr,Diamond Bar,102,6,5,4241,1530000,luxury
629,940 Virginia Street,El Segundo,112,3,2,2156,1897280,luxury
630,45150 Elm Ave Avenue,Lancaster,193,2,1,720,219900,basic
631,3549 W K10,Lancaster,193,4,2,1178,249000,basic
632,671 W AVENUE H8,Lancaster,193,4,2,1312,210000,basic
633,44032 Raysack Avenue,Lancaster,193,3,2,1157,255000,basic
634,671 W Avenue H8,Lancaster,193,4,2,1312,210000,basic
635,44960 Foxton Avenue,Lancaster,193,4,2,1248,225000,basic
636,10257 E Avenue S4,Littlerock,199,1,2,1036,239000,basic
637,446 E Avenue R6,Palmdale,267,3,1,1044,229000,basic
638,38727 Pond Avenue,Palmdale,267,4,1,1156,239900,basic
639,40636 E 169th Street East Street,Lancaster,193,4,2,1384,250000,basic
640,40903 E 169th Street,Lancaster,193,3,2,1320,224900,basic
641,13135 E Avenue W-12,Pearblossom,277,3,2,1512,229900,basic
642,17364 Valeport Avenue,Lancaster,193,3,2,1134,242900,basic
643,45409 E 4th Street,Lancaster,193,4,2,1204,199000,basic
644,45309 W 13th Street,Lancaster,193,3,1,938,229999,basic
645,40500 E 159th Street,Lancaster,193,3,2,1134,230000,basic
646,44133 Hardwood Avenue,Lancaster,193,3,1,1526,235000,basic
647,38368 Maureen Street,Palmdale,267,3,2,1140,230000,basic
648,44562 Andale Avenue,Lancaster,193,3,2,1107,210000,basic
649,2004 Old Nadeau Road,Palmdale,267,1,1,556,250000,basic
650,1451 W Ivesbrook Street,Lancaster,193,3,1,1030,225000,basic
651,38609 E 11th Street,Palmdale,267,3,2,1590,219900,basic
652,44144 E 3rd Street,Lancaster,193,4,2,1512,249900,basic
653,429 E Lingard Street,Lancaster,193,4,2,1170,215000,basic
654,1855 E Avenue Q12,Palmdale,267,3,1,983,245000,basic
655,1214 E Avenue R3,Palmdale,267,3,1,1083,249900,basic
656,41100 E 178th,Lake Los Angeles,188,4,2,1384,240000,basic
657,44119 RODIN AVE,Lancaster,193,3,2,1568,230000,basic
658,44347 Stanridge Avenue,Lancaster,193,3,1,943,204900,basic
659,9177 E Ave S-10,Littlerock,199,2,1,680,199990,basic
660,44145 Hardwood Avenue,Lancaster,193,3,1,1087,239000,basic
661,45437 Andale Avenue,Lancaster,193,4,2,1204,255000,basic
662,11813 Runnymede,North Hollywood,245,1,1,700,213000,basic
663,45337 Bison Circle,Lancaster,193,3,2,1208,245000,basic
664,45337 BISON CIR,Lancaster,193,3,2,1208,245000,basic
665,38363 Rosemarie Street,Palmdale,267,3,1,1053,215000,basic
666,1047 E Lingard Street,Lancaster,193,3,1,1184,244900,basic
667,12260 Pearblossom Highway,Pearblossom,277,3,1,1000,226000,basic
668,40955 E 159th Street,Lancaster,193,3,2,1320,239990,basic
669,15605 Newmont Avenue,Lancaster,193,4,2,1300,244990,basic
670,44809 Genoa Avenue,Lancaster,193,2,1,1443,239900,basic
671,44758 Warren Court,Lancaster,193,3,2,1262,225000,basic
672,45434 Genoa Avenue,Lancaster,193,3,1,988,223800,basic
673,215 E Avenue J13,Lancaster,193,4,2,1164,218000,basic
674,38703 Pond Avenue,Palmdale,267,3,1,1064,245000,basic
675,39431 E 163rd Street,Palmdale,267,3,2,1134,240000,basic
676,5123 W Avenue M2,Lancaster,193,3,1,1010,229900,basic
677,44234 Fenhold Street,Lancaster,193,3,2,1296,239900,basic
678,44331 Hardwood Avenue,Lancaster,193,4,2,1112,234990,basic
679,44049 Hoban Avenue,Lancaster,193,4,2,1484,249900,basic
680,45615 E 140th Street,Lancaster,193,3,1,1122,250000,basic
681,40613 Fieldspring Street,Lake Los Angeles,188,3,2,1134,250000,basic
682,3601 W Avenue K12,Lancaster,193,2,1,720,229900,basic
683,10163 E Avenue Q14,Littlerock,199,2,1,825,219900,basic
684,42816 W Yew Street,Lancaster,193,3,1,936,229900,basic
685,38614 PUERTA AVE,Palmdale,267,3,2,1227,229900,basic
686,43033 W 39th Street,Lancaster,193,2,1,720,210000,basic
687,40101 Ronar Street,Palmdale,267,3,2,1456,199999,basic
688,11410 BROOKSHIRE AVE,Downey,103,1,1,571,228000,basic
689,47328 W 92nd Street,Lancaster,193,2,1,825,215000,basic
690,45321 Kingtree Avenue,Lancaster,193,4,2,1400,249900,basic
691,1133 West Avenue J15,Lancaster,193,4,2,1617,253900,basic
692,40574 E 176th Street,Lancaster,193,3,2,1296,234999,basic
693,45305 Century Circle,Lancaster,193,3,2,1068,244900,basic
694,1108 W Ovington Street,Lancaster,193,3,1,936,218000,basic
695,819 W Avenue J Avenue,Lancaster,193,3,1,1269,217000,basic
696,1217 E Ave J5,Lancaster,193,3,2,1414,234900,basic
697,39602 E 179th Street,Lake Los Angeles,188,3,2,1025,229900,basic
698,44140 Stanridge Avenue,Lancaster,193,3,1,1036,225000,basic
699,220 E Avenue P2,Palmdale,267,2,1,804,200560,basic
700,330 E Avenue J13,Lancaster,193,3,1,1036,221000,basic
701,38587 E 9th Street,Palmdale,267,3,1,988,239900,basic
702,817 E Kildare Street,Lancaster,193,3,2,1179,229999,basic
703,1150 W Avenue H11,Lancaster,193,3,1,1089,209900,basic
704,39465 Frontier Circus Street,Lake Los Angeles,188,3,2,1118,234900,basic
705,9006 E Avenue R8,Littlerock,199,2,1,720,209990,basic
706,44433 Date Avenue,Lancaster,193,2,1,954,225000,basic
707,9006 E AVENUE R8,Littlerock,199,2,1,720,209990,basic
708,709 Woodgate Street,Lancaster,193,3,2,1334,220000,basic
709,8717 W Avenue F,Lancaster,193,3,1,1225,249999,basic
710,39928 E 179th Street,Palmdale,267,3,2,1322,247000,basic
711,16555 Rawhide Avenue,Palmdale,267,3,2,1402,224900,basic
712,44645 Rodin Avenue,Lancaster,193,3,1,1025,217000,basic
713,16405 Stagecoach Avenue,Lake Los Angeles,188,3,2,1346,234900,basic
